sa2_code21,sa2_name21,distance_to_cbd_km
318021468,Annandale (Qld),1666.84642273442
318021470,Bohle Plains,1668.71424671675
318021487,Oonoonba,1669.15675004992
318021478,Hermit Park - Rosslea,1671.92087577303
318021472,Cranbrook,1672.0090616117102
318021485,Mundingburra,1672.1294389149
901041004,Norfolk Island,1672.22957966743
318021467,Aitkenvale,1672.27573137079
318021482,Kirwan - West,1672.47936064826
318021481,Kirwan - East,1672.54844131907
318021488,South Townsville - Railway Estate,1672.92345014755
318021477,Heatley,1673.4496783422499
318021479,Hyde Park - Pimlico,1673.4749236013902
318021476,Gulliver - Currajong - Vincent,1674.20290381714
318021484,Mount Louisa,1675.27914887526
318021475,Garbutt - West End,1675.30829075282
318021490,Townsville City - North Ward,1675.5301788147199
318021469,Belgian Gardens - Pallarenda,1677.64743573823
318021583,Deeragun - Jensen,1678.48024398868
318021582,Burdell - Mount Low,1679.08214392178
318021483,Magnetic Island,1684.04428222453
702011052,Sandover - Plenty,1696.73053812703
318011465,Ingham Surrounds,1723.56592522903
315011397,Croydon - Etheridge,1723.8116767884098
318011466,Palm Island,1727.4526938368201
318011464,Ingham,1755.77845429516
306031161,Tully,1771.09325753853
306051167,Herberton,1787.11740243795
406021138,APY Lands,1802.10019657624
315021404,Carpentaria,1826.68914024429
306031160,Johnstone,1841.45844988103
315011400,Tablelands,1849.61467536419
315021405,Mount Isa,1850.63157180353
702021055,Barkly,1851.95121891957
306051169,Malanda - Yungaburra,1876.6098693168
306031159,Innisfail,1879.2330230719801
306031162,Wooroonooran,1880.1922021508
306031158,Babinda,1883.1621808256
306021148,Gordonvale - Trinity,1919.40477007915
306051166,Atherton,1919.4623133088198
306031163,Yarrabah,1922.87898811823
306021150,Lamb Range,1930.03228540993
306051170,Mareeba,1935.71814315995
306021147,Edmonton,1943.15218917814
306021144,Bentley Park,1945.7305989469598
306021153,Mount Sheridan,1947.07541467254
306021155,White Rock,1947.2722973638
306021157,Woree,1949.67192221732
306021146,Earlville - Bayview Heights,1950.38604930151
306051168,Kuranda,1950.45760466099
306021154,Westcourt - Bungalow,1950.47113193716
306011141,Redlynch,1952.02915274394
306021145,Cairns City,1953.59883130505
306021149,Kanimbla - Mooroobool,1953.6139929711198
306021152,Manunda,1954.48034134554
306021151,Manoora,1955.2531094789902
306021156,Whitfield - Edge Hill,1956.53822724165
306011138,Brinsmead,1956.96316169402
306011140,Freshwater - Stratford,1958.18503541322
306011143,Yorkeys Knob - Machans Beach,1960.92289544043
306011142,Trinity Beach - Smithfield,1964.40944988727
306011139,Clifton Beach - Kewarra Beach,1964.45548986573
306041165,Port Douglas,1981.09079668742
306041164,Daintree,2005.63044853543
702011051,Ross,2014.43592893222
702011049,Mount Johns,2020.74884537911
702011046,East Side,2022.58977814781
702011048,Larapinta,2027.3894187793999
702011045,Charles,2027.5152692802399
702011047,Flynn (NT),2027.5557044115299
315011396,Cape York,2040.5123705716799
702011054,Yuendumu - Anmatjere,2050.01246924692
702011053,Tanami,2056.67472360042
511031282,Kambalda - Coolgardie - Norseman,2090.26268240657
511031283,Leinster - Leonora,2128.80062401762
315011398,Kowanyama - Pormpuraaw,2229.50628994451
702051066,Gulf,2231.74306946343
702021056,Tennant Creek,2301.12754763998
315011395,Aurukun,2341.5367034454002
510021267,East Pilbara,2451.71097704904
511011275,Esperance Surrounds,2494.75348772517
702051065,Elsey,2521.2758319478
315011403,Weipa,2532.64598579785
510011264,Halls Creek,2592.9600704649197
702041062,Anindilyakwa,2596.04087056627
702051068,Victoria River,2597.6996033073397
511041290,Meekatharra,2663.3232330513697
315011399,Northern Peninsula,2667.39529681833
315011401,Torres,2675.18630148325
702041063,East Arnhem,2682.52003167884
511011274,Esperance,2686.9002401686103
315011402,Torres Strait Islands,2738.68350623762
702051067,Katherine,2795.50972865089
511031284,Trafalgar (WA),2802.56433001157
511031278,Boulder,2804.87519966944
511031279,Kalgoorlie,2807.84951297137
511031281,Kalgoorlie Airport,2808.51400924034
511031280,Kalgoorlie - North,2810.6430319052397
702041064,Nhulunbuy,2811.87808130565
702031061,West Arnhem,2831.51759938549
509031247,Kulin,2843.87158996257
702031058,Daly,2893.5620244185798
510011265,Kununurra,2901.71363310955
509021242,Mukinbudin,2909.02253030447
702031057,Alligator,2917.70615976776
509011229,Gnowangerup,2919.63042239374
510011263,Derby - West Kimberley,2921.57406898192
509011226,Albany Surrounds,2964.8991925053697
509021240,Merredin,2985.55568172017
509011235,Stirling Range National Park,3012.27787311038
509011234,Plantagenet,3018.40477932615
509011232,Little Grove - Elleker,3037.19220023767
702031059,Thamarrurr,3040.0118036928698
509011227,Bayonet Head - Lower King,3044.34987758487
509011225,Albany,3045.2816076103204
509011233,McKail - Willyung,3047.70960990304
509011231,Kojonup,3052.1253091261
509011230,Katanning,3065.45024737048
509031246,Brookton,3071.70542185567
701031035,Weddell,3085.0776171427997
509011228,Denmark,3088.59923099067
701031033,Koolpinyah,3100.40932039776
509031250,Wagin,3100.86114625592
509021237,Cunderdin,3104.11293614948
701031032,Humpty Doo,3107.4827232461
701031034,Virginia,3115.40371871576
701031031,Howard Springs,3123.18325692401
701041042,Palmerston - South,3126.65654929007
701041043,Rosebery - Bellamack,3129.38851124065
701041036,Bakewell,3130.0910417138903
701041040,Moulden,3130.38827206615
701041044,Woodroffe,3130.50924258867
701041041,Palmerston - North,3130.94134219385
701041039,Gray,3131.35805061947
701041038,Durack - Marlow Lagoon,3132.07490704995
701041037,Driver,3132.19981168406
701021017,East Arm,3133.63405712226
701021012,Berrimah,3137.0290133151
509031249,Narrogin,3139.02043085296
701021015,Charles Darwin,3139.31566261433
701011009,Woolner - Bayview - Winnellie,3141.91922469621
701021014,Buffalo Creek,3142.22748224214
701011002,Darwin City,3142.60982599119
701011001,Darwin Airport,3142.90201767678
701021019,Karama,3143.2281130801603
701021022,Malak - Marrara,3143.2669384319
510011266,Roebuck,3143.91240938741
701011008,Stuart Park,3144.1484808934697
701011005,Larrakeyah,3144.71592445296
701011004,Fannie Bay - The Gardens,3144.9139584549803
701011006,Ludmilla - The Narrows,3145.41647547085
701011007,Parap,3145.87453714384
701021011,Anula,3146.10318354429
701021030,Wulagi,3146.54513928639
701021020,Leanyer,3146.70053525561
509021238,Dowerin,3147.09029149951
701021024,Moil,3147.1294304295498
501031020,Pemberton,3147.39921043108
701021018,Jingili,3147.45294769719
701021028,Wagaman,3147.67578398982
701011003,East Point,3147.73513959325
701021023,Millner,3147.86047089195
701021029,Wanguri,3148.18694102678
701021016,Coconut Grove,3148.27959534802
701021021,Lyons (NT),3148.55858665196
701021010,Alawa,3148.58442156827
701021013,Brinkin - Nakara,3148.68015863099
701021026,Rapid Creek,3149.14145984794
701021027,Tiwi,3149.42615209416
701021025,Nightcliff,3149.57580273267
501031017,Bridgetown - Boyup Brook,3157.66767009042
509021245,York - Beverley,3163.1864796981604
702031060,Tiwi Islands,3178.61825940209
509021241,Moora,3188.7782364721097
509031248,Murray,3201.80277359445
509021243,Northam,3202.8357057287303
501031019,Manjimup,3203.26246422222
501021009,Collie,3214.5904766622302
501031018,Donnybrook - Balingup,3222.53225091363
501021014,Harvey,3238.28752762015
509021244,Toodyay,3240.00780863945
501021016,Waroona,3244.0868054750904
506011111,Ashendon - Lesley,3244.3141598945504
504021052,Malmalling - Reservoir,3245.2121593739103
511041291,Morawa,3245.8970234706403
501021010,Dardanup,3246.21441943942
506061144,Serpentine - Jarrahdale,3247.96657632783
504021049,Chidlow,3253.5704112051503
506051141,Lesmurdie - Bickley - Carmel,3254.85001907164
504031060,Gidgegannup,3261.85084000186
506011116,Roleystone,3263.45496044057
504021053,Mundaring,3263.7647955659
502011029,Pinjarra,3264.15480393941
501011003,Busselton Surrounds,3264.2289726941303
506061143,Mundijong,3265.6389347753197
506011115,Mount Nasura - Mount Richon - Bedfordale,3265.79026371075
501021007,Capel,3268.50215731941
510021268,Newman,3269.62016383119
504031055,Avon Valley National Park,3269.76892889473
501011001,Augusta,3272.4693986886
506041136,Maddington - Orange Grove - Martin,3272.70816521159
504021050,Glen Forrest - Darlington,3273.32132948582
506061142,Byford,3274.97382217564
506011114,Kelmscott,3275.00296784811
501021005,Australind - Leschenault,3275.28919098478
506051140,Kalamunda - Maida Vale - Gooseberry Hill,3275.6509034232
501021012,Eaton - Pelican Point,3276.2498307620904
506011110,Armadale - Wungong - Brookdale,3277.0000218718
504031067,Stratton - Jane Brook,3277.27149516907
501021015,East Bunbury - Glen Iris,3277.59805676048
501021011,Davenport,3277.62264995034
509021236,Chittering,3277.63649161621
504031058,Bullsbrook,3278.10304959878
504021051,Helena Valley - Koongamia,3278.6676995564603
504021054,Swan View - Greenmount - Midvale,3278.75616545424
506011112,Camillo - Champion Lakes,3279.2030034652
506041134,Gosnells,3279.21427311587
506011117,Seville Grove,3279.2733536157198
506051138,Forrestfield - Wattle Grove,3279.6991445192098
504031068,The Vines,3279.9819887670897
501021252,Gelorup - Stratham,3280.3773163178103
504031069,Walyunga National Park,3280.42779455356
504031061,Hazelmere - Guildford,3280.75275654014
501021008,College Grove - Carey Park,3280.76584452771
506041135,Huntingdale - Southern River,3281.7139898365
504031065,Middle Swan - Herne Hill,3281.7954379960297
506011308,Piara Waters - Forrestdale,3281.8836475414
504031066,Midland - Guildford,3281.9481364444
506041132,Beckenham - Kenwick - Langford,3282.3170782739303
506051139,High Wycombe,3283.11648651946
501021253,South Bunbury - Bunbury,3283.32237605817
501021254,Withers - Usher,3283.41343232645
501021251,Dalyellup,3283.49679238295
506041137,Thornlie,3283.62790519325
506011307,Harrisdale,3284.83070262734
506031130,Welshpool,3285.1259079716
507051314,Karnup,3285.2044352147
506031127,Cannington - Queens Park,3285.2820215492
502011026,Mandurah - East,3285.29672639248
506021120,Kewdale Commercial,3285.4021241030896
506021121,Perth Airport,3285.40852968553
506041133,Canning Vale - East,3285.5004435188202
504031062,Lockridge - Kiara,3285.718612877
507051312,Baldivis - North,3285.97465462745
504031299,Brabham - Henley Brook,3286.66668675511
504031057,Beechboro,3286.79229571426
507031261,Casuarina - Wandi,3286.98557649604
506031126,Canning Vale Commercial,3287.48257810505
507051313,Baldivis - South,3287.61108900368
506031128,Parkwood - Ferndale - Lynwood,3287.80766169286
507011148,Banjup,3287.92669182127
506031125,Canning Vale - West,3287.98413512111
506021309,Cloverdale,3288.1393040613298
504031298,Aveley,3288.21203479916
506021118,Belmont - Ascot - Redcliffe,3288.45008191644
506021310,Kewdale,3288.7166557191
504011044,Bassendean - Eden Hill - Ashfield,3288.94961184547
502011027,Mandurah - North,3289.01164719641
506031124,Bentley - Wilson - St James,3289.2097113446903
506031129,Riverton - Shelley - Rossmoyne,3289.74276581403
507011260,Jandakot,3289.91789992717
506021119,East Victoria Park - Carlisle,3290.07058215651
507031169,Wellard (West) - Bertram,3290.18429827178
504031300,Ellenbrook,3290.35756717851
506031131,Willetton,3290.4340140804297
502011023,Greenfields,3290.4648367166196
506021311,Rivervale,3290.49059213167
502011028,Mandurah - South,3290.618367978
504011045,Bayswater - Embleton - Bedford,3290.6881069095602
507031172,Hope Valley - Postans,3291.27010473504
502011021,Dawesville - Bouvard,3291.4341027583
507041180,Leeming,3291.51026040274
507031174,Parmelia - Orelia,3291.6418035542297
507011161,Success - Hammond Park,3291.7254451274002
506021123,Victoria Park - Lathlain - Burswood,3291.72924102286
506071146,Manning - Waterford,3291.9554412345797
504011047,Morley,3292.11184906969
504011046,Maylands,3292.23227060295
504031064,Melaleuca - Lexia,3292.3626993524504
507011259,Beeliar - Wattleup,3292.60741581386
507011159,South Lake - Cockburn Central,3292.84738606025
506071147,South Perth - Kensington,3293.11080391121
507031170,Calista,3293.20469247358
507051191,Singleton - Golden Bay - Secret Harbour,3293.2664538753697
507041179,Bull Creek,3293.3123338563496
502011025,Mandurah,3293.33449099255
506071145,Como,3293.3672838033
504011048,Noranda,3293.74127082238
504031056,Ballajura,3293.77907042733
507051189,Rockingham Lakes,3293.95632658856
507051187,Port Kennedy,3294.11606796205
504031063,Malaga,3294.1694752354997
503021295,East Perth,3294.41339006122
507041178,Booragoon,3294.6993382292903
501011293,Busselton - East,3294.9528104739998
503021039,Mount Lawley - Inglewood,3294.98792317574
507041182,Murdoch - Kardinya,3294.99516773707
507011163,Yangebup,3295.06047851256
507041176,Bateman,3295.20568670217
502011024,Halls Head - Erskine,3295.35599594278
507051193,Warnbro,3295.42600438506
507011151,Bibra Lake,3295.63336080737
507051188,Rockingham,3295.65863613214
505021302,Dianella - South,3295.77979482235
503021296,Perth (North) - Highgate,3295.87937005891
507041184,Winthrop,3296.20011621822
505021301,Dianella - North,3296.25045239875
503021297,Perth (West) - Northbridge,3296.28129056007
507051192,Waikiki,3296.3232714302
507041175,Applecross - Ardross,3296.42196024297
507031173,Kwinana Industrial,3296.4439626532603
507011150,Bibra Industrial,3296.4598366044697
507051186,Cooloongup,3296.62903979252
509021239,Gingin - Dandaragan,3297.07701599696
505021097,Yokine - Coolbinia - Menora,3297.24099271336
507011153,Coolbellup,3297.3235448373202
503021040,North Perth,3297.42244539337
507011155,Henderson,3297.55879538704
505031303,Hocking - Pearsall,3297.6345007392
505021085,Balga - Mirrabooka,3297.7436622750497
502011022,Falcon - Wannanup,3298.12442414088
505031098,Alexander Heights - Koondoola,3298.23750140392
503021037,Kings Park (WA),3298.28313808162
507041181,Melville,3298.31709542102
507051190,Safety Bay - Shoalwater,3298.45187077206
505031304,Landsdale,3298.55974135542
507041183,Willagee,3298.62992692498
507011152,Coogee,3298.82266563449
503021038,Mount Hawthorn - Leederville,3298.8617577314103
503021043,Wembley - West Leederville - Glendalough,3298.9976357864
507011160,Spearwood,3299.05815417649
505021090,Nollamara - Westminster,3299.0640931531498
503021042,Subiaco - Shenton Park,3299.16087067837
503011035,Nedlands - Dalkeith - Crawley,3299.21175995698
507011154,Hamilton Hill,3299.29626343941
507021166,Fremantle - South,3299.34869841666
505021095,Tuart Hill - Joondanna,3299.40380885915
507021167,O'Connor (WA),3299.66199683154
505031107,Tapping - Ashby - Sinagra,3300.2440351395403
505031102,Girrawheen,3300.36397902627
507041177,Bicton - Palmyra,3300.73310287053
505031104,Marangaroo,3300.7522644666697
505021084,Balcatta - Hamersley,3300.94221810081
505021093,Stirling - Osborne Park,3301.08840536968
505031305,Madeley - Darch,3301.16438299
505021091,Osborne Park Industrial,3301.58570665226
503011036,Swanbourne - Mount Claremont,3301.70831136935
507021165,Fremantle,3301.7958076272403
507011158,North Coogee,3301.87459010698
505031256,Carabooda - Pinjar,3301.9837263254203
505021087,Herdsman,3302.0749925185496
501011294,Busselton - West,3302.11793981256
503011031,Claremont (WA),3302.43110650081
503011033,Floreat,3302.5226497223402
507021164,East Fremantle,3302.5258187424497
503011034,Mosman Park - Peppermint Grove,3302.83296960491
505021096,Wembley Downs - Churchlands - Woodlands,3302.88811174889
505011073,Greenwood - Warwick,3303.4563135562503
505021088,Innaloo - Doubleview,3303.7329296325197
505011078,Kingsley,3304.26993430927
505021089,Karrinyup - Gwelup - Carine,3304.50189637608
503011030,City Beach,3304.55631280136
503011032,Cottesloe,3304.65677101493
505031306,Wanneroo - Sinagra,3305.16820913313
505011083,Woodvale,3305.17435501406
505011072,Duncraig,3305.8621740775
505021092,Scarborough,3306.13027078316
505011077,Joondalup - Edgewater,3307.5745317432
505021094,Trigg - North Beach - Watermans Bay,3307.87029844628
505011081,Padbury,3307.9242001457096
505031100,Carramar,3307.9673586633203
505011070,Craigie - Beldon,3308.17656423986
505011082,Sorrento - Marmion,3308.96549191709
505011074,Heathridge - Connolly,3309.23547421648
505011075,Hillarys,3309.93403734408
505031106,Neerabup National Park,3310.7030212585696
505011079,Mullaloo - Kallaroo,3311.03786530652
505011080,Ocean Reef,3311.93605175222
505011071,Currambine - Kinross,3312.2605676646103
505031101,Clarkson,3313.80841242826
505011076,Iluka - Burns Beach,3313.8988475842298
505031099,Butler - Merriwa - Ridgewood,3316.4463920381304
505031105,Mindarie - Quinns Rocks - Jindalee,3316.64973161806
505031255,Alkimos - Eglinton,3318.99084134058
501011004,Margaret River,3320.16202725148
505031258,Yanchep,3323.8947620663603
505031257,Two Rocks,3327.5965599441197
510031271,Ashburton (WA),3355.33495257503
511021277,Exmouth,3356.1954993098298
511041292,Northampton - Mullewa - Greenough,3359.52591825624
510011262,Broome,3376.07850396229
511041289,Irwin,3420.2744081682304
511041286,Geraldton - East,3497.2795772576
511041288,Geraldton - South,3499.7317462289398
511041287,Geraldton - North,3502.79996243386
511041285,Geraldton,3507.01357922524
510031273,Roebourne,3508.45552781892
510021269,Port Hedland,3533.0748699167502
510021270,South Hedland,3535.68358250069
510031272,Karratha,3670.3678432923402
511021276,Carnarvon,3746.52524433957
901011001,Christmas Island,5297.847078781911
901021002,Cocos (Keeling) Islands,5979.656768255741
